Dos. nr.;DossierStatus;Boekingsdatum;Vertrekdatum;Volledige naam klant;Bestemming;ArticlePoNummer;Artikelcode;Omschrijving;Artikelprijs;Totaal dossier
2912;Ok;12.03.2017 00:00:00;08.07.2017 00:00:00;949c1f52b6e39247;Zeesterrenrit: Platteland en strand op Sardinie;;c8297c6b4eac70c7;Reisverzekering Europa;20,00;2.567,00
2912;Ok;12.03.2017 00:00:00;08.07.2017 00:00:00;949c1f52b6e39247;Zeesterrenrit: Platteland en strand op Sardinie;;0a40ba0908143439;Poliskosten;3,00;2.567,00
2913;Ok;07.03.2017 00:00:00;31.07.2017 00:00:00;df943f96bce7fbda;Paardrijden op het strand in Zeeland;;5fbf412eef94db5d;Midweek paardrijden Zeeland 11 uur rijden;289,00;114,50
2913;Ok;07.03.2017 00:00:00;31.07.2017 00:00:00;df943f96bce7fbda;Paardrijden op het strand in Zeeland;;27a8341d0942d22d;Niet Ruiter logies ontbijt per nacht;144,00;114,50
2913;Ok;07.03.2017 00:00:00;31.07.2017 00:00:00;df943f96bce7fbda;Paardrijden op het strand in Zeeland;;aea26b5756bd0feb;Combinatieverzekering ;25,98;114,50
2913;Ok;07.03.2017 00:00:00;31.07.2017 00:00:00;df943f96bce7fbda;Paardrijden op het strand in Zeeland;;0a40ba0908143439;Poliskosten;3,00;114,50
2914;Ok;14.03.2017 15:36:03;03.07.2017 00:00:00;2e95196104b9aa4f;Kirgizie;;5c77ab92be45a572;Grote Trek 4/7 t/m 21/7;3.600,00;4.450,00
2914;Ok;14.03.2017 15:36:03;03.07.2017 00:00:00;2e95196104b9aa4f;Kirgizie;;9dc22f3ff00c0a41;Lijnvlucht Aeroflot Amsterdam - Bishkek incl 1 koffer ruimbagage;850,00;4.450,00
2910;Ok;14.03.2017 14:16:36;14.05.2017 00:00:00;9693f7d3538ceac0;Andalsuie Spanje;;1f5324d93d081e6e;Annuleringsverzekering;458,49;3.606,08
2910;Ok;14.03.2017 14:16:36;14.05.2017 00:00:00;9693f7d3538ceac0;Andalsuie Spanje;;0a40ba0908143439;Poliskosten;3,00;3.606,08
2916;Ok;21.03.2017 15:38:08;17.05.2017 00:00:00;55e8cd81e61cb8e2;Frankrijk;;e9b92e3af71f6f98;Mintrip Zuid Frankrijk;435,00;400,00
2916;Ok;21.03.2017 15:38:08;17.05.2017 00:00:00;55e8cd81e61cb8e2;Frankrijk;;;8% reisburo commissie;-35,00;400,00
2918;Ok;19.03.2017 00:00:00;22.07.2017 00:00:00;f22109a66dfbf81e;Nederlands Frans ruiterhotel in de Dordogne;;0a40ba0908143439;Poliskosten;3,00;3.608,00
2919;Ok;21.03.2017 00:00:00;29.07.2017 00:00:00;7962e3ad0cda876b;Ontdek mysterieus en wondermooi Beieren;;24f558fca4ed90bd;Niet-Ruiter;350,00;960,00
2919;Ok;21.03.2017 00:00:00;29.07.2017 00:00:00;7962e3ad0cda876b;Ontdek mysterieus en wondermooi Beieren;;24f558fca4ed90bd;Schoonmaakkosten ivm de Hond.;25,00;960,00
2920;Ok;21.03.2017 00:00:00;27.08.2017 00:00:00;a7d3ecdbbf420cff;Vijf-daagse trektocht door de pyreneeën;;99d7c0978d5d1a4b;Vijf-daagse trektocht in de Pyreneeen;2.250,00;2.250,00
2921;Ok;19.03.2017 00:00:00;07.07.2017 00:00:00;61eee606652dfd97;Paardrijden op het strand in Zeeland;;078cd33aaf1e5a44;Weekend paardrijden 8 uur, logies en ontbijt;182,00;182,00
2922;Ok;11.03.2017 00:00:00;05.08.2017 00:00:00;525ede31b6af6966;Ierse ontdekkingstocht te paard langs kastelen en ruïnes (6 dagen);;d45d161a3238d320;Ierse ontdekkingstocht langs kastelen en ruines;930,00;930,00
2923;Ok;15.03.2017 00:00:00;06.05.2017 00:00:00;3ffb24e8f936a1b7;De Balkan trail;;1f5324d93d081e6e;Annuleringsverzekering;53,08;1.235,56
2923;Ok;15.03.2017 00:00:00;06.05.2017 00:00:00;3ffb24e8f936a1b7;De Balkan trail;;0a40ba0908143439;Poliskosten;3,00;1.235,56
2923;Ok;15.03.2017 00:00:00;06.05.2017 00:00:00;3ffb24e8f936a1b7;De Balkan trail;;;Exclusief extra overnachting in Sofia op 13/05;0,00;1.235,56
2923;Ok;15.03.2017 00:00:00;06.05.2017 00:00:00;3ffb24e8f936a1b7;De Balkan trail;;;Vlucht Wizz air incl. 23kg bagage;109,48;1.235,56
2923;Ok;15.03.2017 00:00:00;06.05.2017 00:00:00;3ffb24e8f936a1b7;De Balkan trail;;;Reserveriingskosten vlucht ;25,00;1.235,56
2924;Ok;23.03.2017 11:36:10;05.08.2017 00:00:00;00db4f30f93acb81;Ierland;;d45d161a3238d320;Ierse ontdekkingstocht langs kastelen en ruines;930,00;930,00
2923;Ok;15.03.2017 00:00:00;06.05.2017 00:00:00;3ffb24e8f936a1b7;De Balkan trail;;def3d0afc5a44821;Eenpersoonskamer;105,00;1.235,56
2925;Geannuleerd;20.03.2017 00:00:00;02.09.2017 00:00:00;0e24b0023ee9f2b5;Paardrijden in Spanje: Zoet en Zout water trektocht;;8bf7ceece5990f8e;Zoet & zout water trektocht;1.290,00;0,00
2925;Geannuleerd;20.03.2017 00:00:00;02.09.2017 00:00:00;0e24b0023ee9f2b5;Paardrijden in Spanje: Zoet en Zout water trektocht;;8bf7ceece5990f8e;Transfer ter plaatse te betalen;0,00;0,00
2926;Ok;23.03.2017 13:09:23;29.07.2017 00:00:00;3a3007f3356b722e;Azoren;;e5bc97b89249e6aa;Groene Week Azoren;1.350,00;2.155,00
2926;Ok;23.03.2017 13:09:23;29.07.2017 00:00:00;3a3007f3356b722e;Azoren;;e5bc97b89249e6aa;Eenpersoonskamertoeslag;225,00;2.155,00
2926;Ok;23.03.2017 13:09:23;29.07.2017 00:00:00;3a3007f3356b722e;Azoren;;9dc22f3ff00c0a41;Lijnvlucht TAP incl. 20 kg bagage;555,00;2.155,00
2926;Ok;23.03.2017 13:09:23;29.07.2017 00:00:00;3a3007f3356b722e;Azoren;;fb6cff73f197d34e;Reserveringskosten vlucht;25,00;2.155,00
2927;Ok;18.03.2017 00:00:00;23.04.2017 00:00:00;6110e0c5e9a12147;Ponykamp Brabant - Loonse en Drunense Duinen;;1f5324d93d081e6e;Annuleringsverzekering;14,40;337,40
2927;Ok;18.03.2017 00:00:00;23.04.2017 00:00:00;6110e0c5e9a12147;Ponykamp Brabant - Loonse en Drunense Duinen;;0a40ba0908143439;Poliskosten;3,00;337,40
2930;Ok;12.03.2017 00:00:00;02.07.2017 00:00:00;dd2773bf653640ad;Zomerkamp Spaans leren en paardrijden in de Pyreneeën;;9700e99b03fa4fe3;Zomerkamp en spaans leren;1.150,00;1.778,50
2930;Ok;12.03.2017 00:00:00;02.07.2017 00:00:00;dd2773bf653640ad;Zomerkamp Spaans leren en paardrijden in de Pyreneeën;;9700e99b03fa4fe3;Verzameltransfer ter plaatse te betalen;0,00;1.778,50
2930;Ok;12.03.2017 00:00:00;02.07.2017 00:00:00;dd2773bf653640ad;Zomerkamp Spaans leren en paardrijden in de Pyreneeën;;9dc22f3ff00c0a41;Lijnvlucht incl UM;375,00;1.778,50
2930;Ok;12.03.2017 00:00:00;02.07.2017 00:00:00;dd2773bf653640ad;Zomerkamp Spaans leren en paardrijden in de Pyreneeën;;fb6cff73f197d34e;Reserveringskosten vlucht;25,00;1.778,50
2930;Ok;12.03.2017 00:00:00;02.07.2017 00:00:00;dd2773bf653640ad;Zomerkamp Spaans leren en paardrijden in de Pyreneeën;;aea26b5756bd0feb;Combinatieverzekering ;100,50;1.778,50
2930;Ok;12.03.2017 00:00:00;02.07.2017 00:00:00;dd2773bf653640ad;Zomerkamp Spaans leren en paardrijden in de Pyreneeën;;0a40ba0908143439;Poliskosten;3,00;1.778,50
2931;Ok;24.03.2017 10:07:51;02.09.2017 00:00:00;0e24b0023ee9f2b5;Catalonie Spanje;;8bf7ceece5990f8e;Zoet &zout water trektocht;1.290,00;1.290,00
2931;Ok;24.03.2017 10:07:51;02.09.2017 00:00:00;0e24b0023ee9f2b5;Catalonie Spanje;;0a3ea284edae4b75;Verzameltransfer ter plaatse te betalen;0,00;1.290,00
2932;Ok;24.03.2017 15:50:49;09.06.2017 00:00:00;249ad497ed9e44d0;Ardennen Belgie;;6dc37ffccd8f8373;Kort weekend  Pittige ritten;770,00;840,00
2932;Ok;24.03.2017 15:50:49;09.06.2017 00:00:00;249ad497ed9e44d0;Ardennen Belgie;;a4cbfe4a4be6c54b;Toeslag een-/tweepersoonskamer p n;70,00;840,00
2934;Ok;20.03.2017 00:00:00;23.07.2017 00:00:00;887ca06f6666bfad;Een week paardrijden met jongvolwassenen Frankrijk;;6dcc4f798f3e48f4;Paardrijweek jongvolwassenen Aude;450,00;450,00
2933;Ok;16.03.2017 00:00:00;05.08.2017 00:00:00;c75c0c27bacfde91;Paardrijden langs de Loire-kastelen;;a78a898eab0c98fc;Paardrijden langs de Loire kastelen;1.640,00;2.141,80
2933;Ok;16.03.2017 00:00:00;05.08.2017 00:00:00;c75c0c27bacfde91;Paardrijden langs de Loire-kastelen;;c9ad075914e4689b;Toeslag eenpersoonskamer 32,- p.n;224,00;2.141,80
2933;Ok;16.03.2017 00:00:00;05.08.2017 00:00:00;c75c0c27bacfde91;Paardrijden langs de Loire-kastelen;;1f5324d93d081e6e;Annuleringsverzekering;92,10;2.141,80
2933;Ok;16.03.2017 00:00:00;05.08.2017 00:00:00;c75c0c27bacfde91;Paardrijden langs de Loire-kastelen;;0a40ba0908143439;Poliskosten;3,00;2.141,80
2933;Ok;16.03.2017 00:00:00;05.08.2017 00:00:00;c75c0c27bacfde91;Paardrijden langs de Loire-kastelen;;81c3f82913e32ee5;Treinreis retour Den-Haag / Montrichard;157,70;2.141,80
2933;Ok;16.03.2017 00:00:00;05.08.2017 00:00:00;c75c0c27bacfde91;Paardrijden langs de Loire-kastelen;;f89c7447d2045e78;Reserveringskosten treinreis;25,00;2.141,80
2933;Ok;16.03.2017 00:00:00;05.08.2017 00:00:00;c75c0c27bacfde91;Paardrijden langs de Loire-kastelen;;867c0ea5a9808641;Zitplaats reservering;0,00;2.141,80
2935;Ok;19.03.2017 00:00:00;16.09.2017 00:00:00;168a0b327b259077;Dalmatie trektocht;;73645d433fb32dd4;Groepskorting 10%;-850,00;10.830,00
2935;Ok;19.03.2017 00:00:00;16.09.2017 00:00:00;168a0b327b259077;Dalmatie trektocht;;0af36bf89166310d;Verzameltransfer € 50,- p.p. ter plaatse te betalen;0,00;10.830,00
2935;Ok;19.03.2017 00:00:00;16.09.2017 00:00:00;168a0b327b259077;Dalmatie trektocht;;9dc22f3ff00c0a41;Lijnvlucht inclusief bagage;3.150,00;10.830,00
2935;Ok;19.03.2017 00:00:00;16.09.2017 00:00:00;168a0b327b259077;Dalmatie trektocht;;fb6cff73f197d34e;Reserveringskosten vlucht;25,00;10.830,00
2936;Ok;27.03.2017 00:00:00;21.07.2017 00:00:00;4e8d822fae65b0b2;Western paardrijden in de Ardennen;;a06746cecc89b02b;Paardrijweekend Western Ardennen;550,00;560,50
2936;Ok;27.03.2017 00:00:00;21.07.2017 00:00:00;4e8d822fae65b0b2;Western paardrijden in de Ardennen;;c8297c6b4eac70c7;Reisverzekering Europa;7,50;560,50
2936;Ok;27.03.2017 00:00:00;21.07.2017 00:00:00;4e8d822fae65b0b2;Western paardrijden in de Ardennen;;0a40ba0908143439;Poliskosten;3,00;560,50
2937;Ok;28.03.2017 11:32:17;30.10.2017 00:00:00;93ad3ffb47eb7b80;Spanje;;2c9cbe413e395d82;Kastelentocht Andalusie;1.570,00;1.570,00
2937;Ok;28.03.2017 11:32:17;30.10.2017 00:00:00;93ad3ffb47eb7b80;Spanje;;0451659e61d12353;Verzameltransfer ter plaatse te betalen;0,00;1.570,00
2929;Ok;22.03.2017 00:00:00;16.06.2017 00:00:00;7466ddc3bc497a6c;Western paardrijden in de Ardennen;;a06746cecc89b02b;Paardrijweekend Western Ardennen;550,00;550,00
2928;Ok;18.03.2017 00:00:00;04.08.2017 00:00:00;d8a690859357a764;Pittige Ritten in de Ardennen Belgie;;1f5324d93d081e6e;Annuleringsverzekering;17,32;405,32
2928;Ok;18.03.2017 00:00:00;04.08.2017 00:00:00;d8a690859357a764;Pittige Ritten in de Ardennen Belgie;;0a40ba0908143439;Poliskosten;3,00;405,32
2918;Ok;19.03.2017 00:00:00;22.07.2017 00:00:00;f22109a66dfbf81e;Nederlands Frans ruiterhotel in de Dordogne;;c8297c6b4eac70c7;Combinatieverzekering Natalie J. en Joke G.;105,00;3.608,00
2940;Ok;26.03.2017 00:00:00;16.09.2017 00:00:00;bcf4fa1bd520e690;Hongarije: Ideaal land voor paardrijtrektochten.;;598ebc3babb4cdfa;Kiskusag poesta trektocht Hongarije;2.100,00;2.197,50
2940;Ok;26.03.2017 00:00:00;16.09.2017 00:00:00;bcf4fa1bd520e690;Hongarije: Ideaal land voor paardrijtrektochten.;;a8d0c46005852aae;Transfer Kiskunsag poesta ter plaatse te betalen;0,00;2.197,50
2940;Ok;26.03.2017 00:00:00;16.09.2017 00:00:00;bcf4fa1bd520e690;Hongarije: Ideaal land voor paardrijtrektochten.;;1f5324d93d081e6e;Annuleringsverzekering;94,50;2.197,50
2940;Ok;26.03.2017 00:00:00;16.09.2017 00:00:00;bcf4fa1bd520e690;Hongarije: Ideaal land voor paardrijtrektochten.;;0a40ba0908143439;Poliskosten;3,00;2.197,50
2941;Ok;29.03.2017 00:00:00;10.06.2017 00:00:00;1c65ae40d40f4a7a;Mongoolse paarden en authentieke yurts tijdens een tocht door de Orkhon-vallei in Mongolië;;28a3ad30ca297d4f;Mongolië Express;940,00;3.155,00
2941;Ok;29.03.2017 00:00:00;10.06.2017 00:00:00;1c65ae40d40f4a7a;Mongoolse paarden en authentieke yurts tijdens een tocht door de Orkhon-vallei in Mongolië;;27afb4faaad390ae;Mongolië tententrektocht;1.935,00;3.155,00
2941;Ok;29.03.2017 00:00:00;10.06.2017 00:00:00;1c65ae40d40f4a7a;Mongoolse paarden en authentieke yurts tijdens een tocht door de Orkhon-vallei in Mongolië;;28a3ad30ca297d4f;Korting ivm boeking 2 reizen;-150,00;3.155,00
2942;Ok;28.03.2017 00:00:00;13.09.2017 00:00:00;105cf4fbe9aa3ea9;Paardrijden op het strand in Andalusië;;;5 dagen paardrijden op het strand;835,00;890,00
2942;Ok;28.03.2017 00:00:00;13.09.2017 00:00:00;105cf4fbe9aa3ea9;Paardrijden op het strand in Andalusië;;;Toeslag kamer met balkon;55,00;890,00
2943;Ok;31.03.2017 00:00:00;20.08.2017 00:00:00;57e5d1c50119b43a;Paardrijden en gastronomisch genieten in Zuid-Frankrijk;;6a21db86ef510efe;Vlucht Ryanair incl 1 koffer 15 kg ruimbagage;134,62;804,62
2945;Ok;31.03.2017 21:34:30;03.08.2017 00:00:00;4bb3ec9dea4605bc;Lesbos Griekenland;;64f3a5f372a13021;Paardrijweek Beginners Lesbos;1.100,00;2.494,00
2945;Ok;31.03.2017 21:34:30;03.08.2017 00:00:00;4bb3ec9dea4605bc;Lesbos Griekenland;;18680fbdde1604da;Vlucht Corendon Amsterdam Mytilini incl ruimbagage;1.074,00;2.494,00
2945;Ok;31.03.2017 21:34:30;03.08.2017 00:00:00;4bb3ec9dea4605bc;Lesbos Griekenland;;8c2d6b5ba6c2b54c;Extra Nacht Niet Ruiter halfpension;320,00;2.494,00
2945;Ok;31.03.2017 21:34:30;03.08.2017 00:00:00;4bb3ec9dea4605bc;Lesbos Griekenland;;8b94642a43866c61;Transfer ter plaatse te betalen;0,00;2.494,00
2946;Ok;31.03.2017 21:46:06;27.05.2017 00:00:00;570f0467ee130903;Spanje Andalusie;;00fcc54e3ff386ca;Verlaten stranden trektocht;1.200,00;1.675,00
2946;Ok;31.03.2017 21:46:06;27.05.2017 00:00:00;570f0467ee130903;Spanje Andalusie;;00fcc54e3ff386ca;Eenpersoonskamer;150,00;1.675,00
2946;Ok;31.03.2017 21:46:06;27.05.2017 00:00:00;570f0467ee130903;Spanje Andalusie;;18680fbdde1604da;Vlucht combinatie Transavia / Iberia incl 15 kg ruimbagage;300,00;1.675,00
2946;Ok;31.03.2017 21:46:06;27.05.2017 00:00:00;570f0467ee130903;Spanje Andalusie;;18680fbdde1604da;Reserveringskosten;25,00;1.675,00
2947;Ok;31.03.2017 21:59:18;02.06.2017 00:00:00;7b9f4e9b6ef2c497;Ardennen Belgie;;9bb55c5aa3ba895e;Lang Weekend Pittige ritten Ruiter;575,00;545,00
2947;Ok;31.03.2017 21:59:18;02.06.2017 00:00:00;7b9f4e9b6ef2c497;Ardennen Belgie;;80bc09dbf4c10c25;Terugkeer korting;-30,00;545,00
2948;Ok;31.03.2017 22:05:20;02.06.2017 00:00:00;af260052bde46279;Ardennen Belgie;;9bb55c5aa3ba895e;Lang Weekend Pittige ritten Ruiter;575,00;545,00
2948;Ok;31.03.2017 22:05:20;02.06.2017 00:00:00;af260052bde46279;Ardennen Belgie;;80bc09dbf4c10c25;Terugkeer korting;-30,00;545,00
2949;Ok;01.04.2017 14:45:45;02.06.2017 00:00:00;16d801bd5b8c100c;Ardennen Belgie;;9bb55c5aa3ba895e;Lang Weekend Pittige ritten Ruiter;575,00;545,00
2949;Ok;01.04.2017 14:45:45;02.06.2017 00:00:00;16d801bd5b8c100c;Ardennen Belgie;;80bc09dbf4c10c25;Terugkeer korting;-30,00;545,00
2950;Ok;01.04.2017 14:50:37;02.06.2017 00:00:00;4b2bd78ff6dcaf5b;Ardennen Belgie;;9bb55c5aa3ba895e;Lang Weekend Pittige ritten Ruiter;575,00;650,00
2950;Ok;01.04.2017 14:50:37;02.06.2017 00:00:00;4b2bd78ff6dcaf5b;Ardennen Belgie;;80bc09dbf4c10c25;Terugkeer korting;-30,00;650,00
2950;Ok;01.04.2017 14:50:37;02.06.2017 00:00:00;4b2bd78ff6dcaf5b;Ardennen Belgie;;a4cbfe4a4be6c54b;Toeslag een-/tweepersoonskamer p n;105,00;650,00
2951;Ok;01.04.2017 14:55:26;02.06.2017 00:00:00;add036cbb02bb2b5;Ardennen Belgie;;9bb55c5aa3ba895e;Lang Weekend Pittige ritten Ruiter;1.150,00;1.225,00
2951;Ok;01.04.2017 14:55:26;02.06.2017 00:00:00;add036cbb02bb2b5;Ardennen Belgie;;80bc09dbf4c10c25;Terugkeer korting;-60,00;1.225,00
2951;Ok;01.04.2017 14:55:26;02.06.2017 00:00:00;add036cbb02bb2b5;Ardennen Belgie;;a4cbfe4a4be6c54b;Toeslag een-/tweepersoonskamer p n;135,00;1.225,00
2952;Ok;01.04.2017 15:19:38;06.04.2017 00:00:00;3234ffd47e7a60d8;Thuringen Duitsland;;27d612c9f21ee334;Trektocht Meren en Vijvers 1 rijdag minder;589,00;723,00
2952;Ok;01.04.2017 15:19:38;06.04.2017 00:00:00;3234ffd47e7a60d8;Thuringen Duitsland;;01166128f24e765a;Eenpersoonskamer;63,00;723,00
2952;Ok;01.04.2017 15:19:38;06.04.2017 00:00:00;3234ffd47e7a60d8;Thuringen Duitsland;;27d612c9f21ee334;Extra overnachting logies en ontbijt eenpersoonskamer;71,00;723,00
2953;Ok;30.03.2017 00:00:00;15.09.2017 00:00:00;3ca8a853cb1226fc;Een Western ranch net over de grens in Duitsland;;ada22b8f9419284e;Weekend Westernranch;510,00;510,00
2955;Ok;31.03.2017 00:00:00;05.08.2017 00:00:00;5880c797bfda142f;Ierland Ontdek Donegal vanuit het zadel;;8b58f0ad17705a7b;Eenpersoonskamer toeslag;210,00;1.352,00
2761;Ok;12.01.2017 13:30:27;30.04.2017 00:00:00;4f91b0dd15f8b3bc;Spanje;;0a6e82d0ca9962ff;Trektocht Conquistadores;7.200,00;7.365,00
2761;Ok;12.01.2017 13:30:27;30.04.2017 00:00:00;4f91b0dd15f8b3bc;Spanje;;73645d433fb32dd4;Groepskorting;-360,00;7.365,00
2761;Ok;12.01.2017 13:30:27;30.04.2017 00:00:00;4f91b0dd15f8b3bc;Spanje;;2d3fc69cbe28b72c;Annuleringskosten mevr ter Horst 35%;400,00;7.365,00
2956;Ok;03.04.2017 13:54:37;16.09.2017 00:00:00;56f3a48044a65198;Croatia Dalmatia;;40496391480a96bf;Dalmatie Trektocht groupreduction;850,00;850,00
2956;Ok;03.04.2017 13:54:37;16.09.2017 00:00:00;56f3a48044a65198;Croatia Dalmatia;;0af36bf89166310d;Verzameltransfer € 50,- p.p. ter plaatse te betalen;0,00;850,00
2957;Ok;03.04.2017 00:00:00;16.04.2017 00:00:00;799d648f0ece3390;Paardrijden in Andalusië? Kies een ruitervakantie op maat!;;4b0b9f654d4507fd;Beginnersweek 2;630,00;807,65
2957;Ok;03.04.2017 00:00:00;16.04.2017 00:00:00;799d648f0ece3390;Paardrijden in Andalusië? Kies een ruitervakantie op maat!;;2350ac7158cfc9de;Toeslag eenpersoonskamer;105,00;807,65
2958;Ok;28.03.2017 00:00:00;29.04.2017 00:00:00;871ed0fd1290eac6;Lessen en kennis maken met een trektocht in Frankrijk;;7901293e99f83277;Lessen en kennis maken met trektocht;1.025,00;2.865,00
2958;Ok;28.03.2017 00:00:00;29.04.2017 00:00:00;871ed0fd1290eac6;Lessen en kennis maken met een trektocht in Frankrijk;;7901293e99f83277;Lessen en kennis maken met kinderkorting 10%;1.840,00;2.865,00
2959;Ok;03.04.2017 00:00:00;13.08.2017 00:00:00;85378305410635a2;westernrijden in ongerept Hongarije;;32acbbe227036b72;Weekarrangement met 20% koritng ivm leeftijd 14 jaar.;870,00;1.955,00
2959;Ok;03.04.2017 00:00:00;13.08.2017 00:00:00;85378305410635a2;westernrijden in ongerept Hongarije;;32acbbe227036b72;Transfer ter plaatse te betalen;0,00;1.955,00
2960;Ok;04.04.2017 00:00:00;05.05.2017 00:00:00;52f3f4242bab1ee6;Paardrijden op het strand in Zeeland;;078cd33aaf1e5a44;Weekend paardrijden 8 uur, logies en ontbijt;364,00;364,00
2961;Geannuleerd;04.04.2017 00:00:00;14.07.2017 00:00:00;abc6381516ce4a20;Western rijden in de Ardennen: weekend, midweek of weekarrangementen;;a06746cecc89b02b;Paardrijweekend Western Ardennen;275,00;0,00
2961;Geannuleerd;04.04.2017 00:00:00;14.07.2017 00:00:00;abc6381516ce4a20;Western rijden in de Ardennen: weekend, midweek of weekarrangementen;;c8297c6b4eac70c7;Reisverzekering Europa;7,50;0,00
2961;Geannuleerd;04.04.2017 00:00:00;14.07.2017 00:00:00;abc6381516ce4a20;Western rijden in de Ardennen: weekend, midweek of weekarrangementen;;0a40ba0908143439;Poliskosten;3,00;0,00
2957;Ok;03.04.2017 00:00:00;16.04.2017 00:00:00;799d648f0ece3390;Paardrijden in Andalusië? Kies een ruitervakantie op maat!;;;Reisverzekering Europa 10/4 t/m 23/4 - 14 dagen;35,00;807,65
2957;Ok;03.04.2017 00:00:00;16.04.2017 00:00:00;799d648f0ece3390;Paardrijden in Andalusië? Kies een ruitervakantie op maat!;;1f5324d93d081e6e;Annuleringsverzekering;34,65;807,65
2957;Ok;03.04.2017 00:00:00;16.04.2017 00:00:00;799d648f0ece3390;Paardrijden in Andalusië? Kies een ruitervakantie op maat!;;0a40ba0908143439;Poliskosten;3,00;807,65
2962;Ok;06.04.2017 11:10:35;08.07.2017 00:00:00;9cc13c5a672dc538;Ierland;;815cde4fed7b5c16;Week huifkar op basis van logies;1.250,00;1.250,00
2908;Ok;07.03.2017 00:00:00;03.09.2017 00:00:00;8e8dea52fe6fa4e8;Een avontuur te paard in het Andesgebergte van Argentinië;;;annulatiekosten vlucht 100%;2.598,00;2.598,00
2964;Ok;03.04.2017 00:00:00;04.06.2017 00:00:00;c315d4396696201d;Zeven dagen, zes nachten en vijf dagen paardrijden in Médoc;;5dc1af3b6b0d50ad;7 dgn, 6 n en 5 dgn rijden in Medoc;2.500,00;2.500,00
2963;Ok;07.04.2017 00:00:00;29.07.2017 00:00:00;d5994957750f9e64;Vogezen, dichterbij dan je denkt!;;aea26b5756bd0feb;Combinatieverzekering ;45,54;807,54
2963;Ok;07.04.2017 00:00:00;29.07.2017 00:00:00;d5994957750f9e64;Vogezen, dichterbij dan je denkt!;;0a40ba0908143439;Poliskosten;3,00;807,54
2965;Ok;17.03.2017 00:00:00;23.07.2017 00:00:00;02363cddaf4ef522;Frankrijk;;62fdd307d11ab2a3;Sterritten voor beginners;1.870,00;3.520,00
2965;Ok;17.03.2017 00:00:00;23.07.2017 00:00:00;02363cddaf4ef522;Frankrijk;;62fdd307d11ab2a3;Sterritten voor beginners met kinderkorting;1.650,00;3.520,00
2966;Ok;04.04.2017 00:00:00;30.07.2017 00:00:00;f27cd620f0cbe693;Paardrijden en Frans leren;;aea26b5756bd0feb;Combinatieverzekering ;29,70;527,70
2966;Ok;04.04.2017 00:00:00;30.07.2017 00:00:00;f27cd620f0cbe693;Paardrijden en Frans leren;;0a40ba0908143439;Poliskosten;3,00;527,70
2967;Ok;10.04.2017 13:27:51;30.06.2017 00:00:00;2228b06cb9e70b5a;Frankrijk Armagnac;;125cd0941bb35026;Paardrijvakantie op eeen kasteel, begeleid of onbegeleid;2.230,00;2.990,00
2967;Ok;10.04.2017 13:27:51;30.06.2017 00:00:00;2228b06cb9e70b5a;Frankrijk Armagnac;;1d56c237d08d795e;3 extra overnachtingen Niet Ruiter;760,00;2.990,00
2968;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;f6e7fb6f93fba0dc;Kastelentrektocht, de onbekende kant van Andalusië te paard;;2c9cbe413e395d82;Kastelentocht Andalusie 5 dgn, 4 n, 3 dgn rijden;785,00;1.179,58
2968;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;f6e7fb6f93fba0dc;Kastelentrektocht, de onbekende kant van Andalusië te paard;;0451659e61d12353;Verzameltransfer ter plaatse te betalen;0,00;1.179,58
2968;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;f6e7fb6f93fba0dc;Kastelentrektocht, de onbekende kant van Andalusië te paard;;aea26b5756bd0feb;Combinatieverzekering ;66,60;1.179,58
2968;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;f6e7fb6f93fba0dc;Kastelentrektocht, de onbekende kant van Andalusië te paard;;0a40ba0908143439;Poliskosten;3,00;1.179,58
2968;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;f6e7fb6f93fba0dc;Kastelentrektocht, de onbekende kant van Andalusië te paard;;;Vlucht incl. 20 kg ruimbagage;299,98;1.179,58
2968;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;f6e7fb6f93fba0dc;Kastelentrektocht, de onbekende kant van Andalusië te paard;;;Reserveringskosten vlucht;25,00;1.179,58
2969;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;ad104e558fe0518d;Andalusie;;2c9cbe413e395d82;Kastelentocht Andalusie, 5 dgn, 4 n, en 3 dgn rijden;785,00;1.179,58
2969;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;ad104e558fe0518d;Andalusie;;0451659e61d12353;Verzameltransfer ter plaatse te betalen;0,00;1.179,58
2969;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;ad104e558fe0518d;Andalusie;;aea26b5756bd0feb;Combinatieverzekering ;66,60;1.179,58
2969;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;ad104e558fe0518d;Andalusie;;0a40ba0908143439;Poliskosten;3,00;1.179,58
2969;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;ad104e558fe0518d;Andalusie;;;Vlucht incl. 20 kg ruimbagage;299,98;1.179,58
2969;Ok;10.04.2017 00:00:00;04.05.2017 00:00:00;ad104e558fe0518d;Andalusie;;;Reserveringskosten;25,00;1.179,58
